fuente_nombre,nombre,categoria,fecha_inicio,hora_inicio,fecha_termino,lugar,comuna,precio_min,link_evento
Ticketplus,Visitas guiadas CEAC / Gran Sala Sinfónica Nacional,,2026-08-22,17:00:00,,"Centro de Extensión Artística y Cultural Universidad de Chile, Complejo Universitario VM20",Providencia,3850,https://ticketplus.cl/events/visitas-guiadas-ceac-gran-sala-sinfonica-nacional-2026-08-22-17-00-00-0400
Passline,Desconecta2 (LSCH),,2026-08-22,18:00:00,,Teatro Camilo Henriquez Amunátegui 31,Santiago,5000,https://www.passline.com/eventos/desconecta2
Passline,Pionero,,2026-08-22,18:00:00,,"GAM -N2 Av. Alameda Libertador Bernardo O'Higgins 227, Santiago, Región Metropolitana, Chile",Santiago,5000,https://www.passline.com/eventos/pionero-lsch
Ticketplus,LEGACY GRUNGE FEST 🎵 SÁBADO 22 AGOSTO ★ Club Subterráneo,,2026-08-22,18:00:00,,Club Subterraneo,Providencia,11000,https://ticketplus.cl/events/legacy-grunge-fest-sabado-22-agosto-club-subterraneo
Passline,CLASIFICATORIO MUNDIAL 2027 ▪︎ CHILE vs BAHAMAS,,2026-08-22,19:00:00,,"EDIFICIO DE LOS DEPORTES COLECTIVOS, PARQUE ESTADIO NACIONAL.",,,https://www.passline.com/eventos/clasificatorio-mundial-2027-chile-vs-bahamas
Passline,Sábado / Ciclo Ópera Prima / Centro Arte Alameda,,2026-08-22,19:00:00,,"Centro Arte Alameda Arturo Prat #33, Santiago",Santiago,1000,https://www.passline.com/eventos/sabado-ciclo-opera-prima-centro-arte-alameda
Ticketplus,FORMATO,,2026-08-22,19:00:00,,Aiquia Espacio Creativo,Providencia,9047,https://ticketplus.cl/events/formato
Ticketplus,Gustavo Santaolalla en Santiago | Masterclass,,2026-08-22,19:00:00,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,29325,https://ticketplus.cl/events/gustavo-santaolalla-en-santiago-masterclass
Ticketplus,Show de Stand Up-Noche de comedia Intima-Sábado 22 de Agosto a las 19 hrs,,2026-08-22,19:00:00,,TEATRO CACHAFAZ,Ñuñoa,6600,https://ticketplus.cl/events/show-de-stand-up-noche-de-comedia-intima-sabado-22-de-agosto-a-las-19-hrs
Passline,AMERIKA JUNIOR Y LOS MAL PASO (+18),,2026-08-22,20:00:00,,"BAR VICTORIA Av. Carlos Valdovinos 1951, Pedro Aguirre Cerda, Región Metropolitana, Chile",Pedro Aguirre Cerda,10000,https://www.passline.com/eventos/amerikan-junior-y-los-mal-paso
Passline,Elito Revé y Charangón en Club Chocolate,,2026-08-22,20:00:00,,Club Chocolate,,,https://www.passline.com/eventos/elito-reve-y-charangon-en-club-chocolate
Passline,FÉLIX MARTIN en Santiago de Chile,,2026-08-22,20:00:00,,"SALA METRONOMO Ernesto Pinto Lagarrigue 179, 8420434 Recoleta, Región Metropolitana, Chile",Recoleta,28000,https://www.passline.com/eventos/felix-martin-en-santiago-de-chile
Passline,NAVAJA - PRIMER CORTE EN VIVO,,2026-08-22,20:00:00,,"Epicentro Huérfanos 786, 8320193 Santiago, Región Metropolitana, Chile",Santiago,12000,https://www.passline.com/eventos/navaja-primer-corte-en-vivo
Passline,"OBRA: Si los cerdos no miran al cielo, ¿que hacemos con ellos? (+14)",,2026-08-22,20:00:00,,"SALA CLUB DE TEATRO, CHUCRE MANZUR #10 Chucre Manzur #10",Providencia,5000,https://www.passline.com/eventos/obra-si-los-cernos-no-miran-al-cielo-que-hacemos-con-ellos-542740
Passline,OSCAR MANUEL EN SANTIAGO DE CHILE (+18),,2026-08-22,20:00:00,,"Discoteca La Fama Av. México 609, 8431603 Recoleta, Región Metropolitana, Chile",Recoleta,12000,https://www.passline.com/eventos/oscar-manuel-en-santiago-de-chile
Ticketplus,Show de stand up-Sabados negros-Sabado 22 de Agosto 20hrs,,2026-08-22,20:00:00,,TEATRO CACHAFAZ,Ñuñoa,8800,https://ticketplus.cl/events/show-de-stand-up-sabados-negros-sabado-22-de-agosto-20hrs
Passline,Abominable Punk Fest,,2026-08-22,20:30:00,,Bar Oxido Purisima 282,Recoleta,6000,https://www.passline.com/eventos/abominable-punk-fest
Passline,Aura ★ SABADO 22 AGOSTO ★ (+24),,2026-08-22,20:30:00,,"Aura club Av Vitacura 9339, 7650069 Vitacura, Región Metropolitana, Chile",Vitacura,0,https://www.passline.com/eventos/aura-sabado-22-agosto
Passline,Ocultos vol 1,,2026-08-22,20:30:00,,Bar Estudio Oculto Irarrazabal 3176,Ñuñoa,5000,https://www.passline.com/eventos/ocultos-vol-1
Passline,Teenage Sex and Death at Camp Miasma / Centro Arte Alameda,,2026-08-22,20:30:00,,"Centro Arte Alameda Arturo Prat #33, Santiago",Santiago,2500,https://www.passline.com/eventos/teenage-sex-and-death-at-camp-miasma-centro-arte-alameda-546328
Ticketplus,Luis Slimming / Distrito San Ignacio / 22 de Agosto / 20:30 hrs,,2026-08-22,20:30:00,,Distrito San Ignacio,San Miguel,13200,https://ticketplus.cl/events/luis-slimming-distrito-san-ignacio-22-de-agosto-20-30-hrs
Ticketplus,Show de stand up-El Club de las malas decisiones-Sabado 22 de Agosto 20:30hrs,,2026-08-22,20:30:00,,TEATRO CACHAFAZ,Ñuñoa,6600,https://ticketplus.cl/events/show-de-stand-up-el-club-de-las-malas-decisiones-sabado-22-de-agosto-20-30hrs
Passline,LED ZEPPELIN - EARLY DAYS / TRIBUTO BLACK DOG (+18),,2026-08-22,21:00:00,,CLUB AMANDA EMBAJADOR DOUSSINAGUE #1767,Vitacura,10000,https://www.passline.com/eventos/led-zeppelin-early-days-tributo-black-dog
Passline,LOS REYES DEL ZALO,,2026-08-22,21:00:00,,Peluquería Francesa Compañía 2789,Santiago,13000,https://www.passline.com/eventos/los-reyes-del-zalo
Passline,Ribo En Santiago (+18),,2026-08-22,21:00:00,,"Sala RBX Av. Vicuña Mackenna 1220, Ñuñoa, Región Metropolitana, Chile",Ñuñoa,7000,https://www.passline.com/eventos/ribo-en-santiago
Passline,RODA DE SAMBA + FISTA BRASILERA,,2026-08-22,21:30:00,,"La chimenea Príncipe de Gales 90, Santiago, Región Metropolitana, Chile",Santiago,8500,https://www.passline.com/eventos/roda-de-samba-fista-brasilera
Passline,TECHNOBUS - 22 AGOSTO (+18),,2026-08-22,21:30:00,,TECHNOBUS TECHNOBUS,Santiago,14000,https://www.passline.com/eventos/technobus-22-agosto
Passline,Tributo Silvio en Cantares Bar (+18),,2026-08-22,21:30:00,,Cantares Bar Antonia López de Bello 0175,Providencia,8000,https://www.passline.com/eventos/tributo-silvio-en-cantares-bar
Passline,200 - REGGAETÓN CLASSICS - HOTEL W - SÁBADO 22 (+20),,2026-08-22,22:00:00,,"Club Siete Isidora Goyenechea 3000, piso 4, 6760215 Santiago, Las Condes, Región Metropolitana, Chile",Las Condes,10000,https://www.passline.com/eventos/200-reggaeton-classics-hotel-w-sabado-22
Passline,ALCATRAZ (+18),,2026-08-22,22:00:00,,La Suite Chicureo Caletera Ote General San Martín #14280,Colina,0,https://www.passline.com/eventos/alcatraz
Passline,AURA CHILE | Sábado 22 de Agosto | Centro Parque,,2026-08-22,22:00:00,,Centro parque,,,https://www.passline.com/eventos/aura-chile-sabado-22-de-agosto-centro-parque
Passline,EL NUEVO SHOW DE LAS FIERAS (+17),,2026-08-22,22:00:00,,"Bar Teatro Fiebre Dardignac 0165, 7520390 Providencia, Región Metropolitana, Chile",Providencia,8000,https://www.passline.com/eventos/el-nuevo-show-de-las-fieras
Passline,KISS & SHOOT - TEATRO ALICIA 22 AGOSTO (+19),,2026-08-22,22:00:00,,"Teatro Alicia Av. Raúl Labbé 14998, 7690501 Lo Barnechea, Región Metropolitana, Chile",Lo Barnechea,10000,https://www.passline.com/eventos/kiss-shoot-teatro-alicia-22-agosto
Passline,LYON LA F FT DAIEF - CLUB MIA- SABADO 22 DE AGOSTO- 22:00,,2026-08-22,22:00:00,,CLUB MIA ( EX 2.0 PREMIUM) AV CAMINO A SAN JOSE DE MAIPO 07769,Puente Alto,0,https://www.passline.com/eventos/lyon-la-f-ft-daief-club-mia-sabado-22-de-agosto-2200
Passline,PRIMER PERREO by SAGRADO (+18),,2026-08-22,22:00:00,,Club Berlín Avenida Vicuña Mackenna 1895,Santiago,6500,https://www.passline.com/eventos/primer-perreo-by-sagrado
Passline,Pank en Happy People (+18),,2026-08-22,22:00:00,,"Teatro Happy People Rancagua 395, 7501121 Providencia, Región Metropolitana, Chile",Providencia,7000,https://www.passline.com/eventos/pank-en-happy-people-546072
Passline,★ KISS & SHOOT presenta: #SoldOUTSeries | Teatro Alicia ★ Sábado 22 Agosto ★ (+19),,2026-08-22,22:00:00,,"Teatro Alicia Av. Raúl Labbé 14998, 7690501 Lo Barnechea, Región Metropolitana, Chile",Lo Barnechea,10000,https://www.passline.com/eventos/kiss-shoot-presenta-soldoutseries-teatro-alicia-sabado-22-agosto
Ticketplus,Clubroom Presenta High BPM @ Sábado 22 Agosto,,2026-08-22,22:00:00,2026-08-23,Asuncion #426 esquina Patronato,Recoleta,5500,https://ticketplus.cl/events/clubroom-presenta-high-bpm-sabado-22-agosto
Ticketplus,Show de Stand Up- Disociados -Sabado 22 agosto 22:15 hrs,,2026-08-22,22:15:00,,TEATRO CACHAFAZ,Ñuñoa,8800,https://ticketplus.cl/events/show-de-stand-up-disociados-sabado-22-agosto-22-15-hrs
Passline,LA ODISEA LETS DANCE || TERRAZA ARRAYÁN || SÁBADO 22 AGOSTO,,2026-08-22,22:30:00,,"Terraza Arrayan Av. Las Condes 14950, 7710041 Lo Barnechea, Región Metropolitana, Chile",Lo Barnechea,0,https://www.passline.com/eventos/la-odisea-lets-dance-terraza-arrayan-sabado-22-agosto
Passline,CLTX Radikals Techno - Hellhëim (+18),,2026-08-22,23:00:00,,"SALA METRONOMO Ernesto Pinto Lagarrigue 179, 8420434 Recoleta, Región Metropolitana, Chile",Recoleta,20000,https://www.passline.com/eventos/cltx-radikals-techno-hellheim
Passline,FRANCISCO ALLENDES - LA FERIA CLUB 26 (+18),,2026-08-22,23:00:00,,"La Feria Constitución 275, 7350000 Providencia, Región Metropolitana, Chile",Providencia,9000,https://www.passline.com/eventos/francisco-allendes-la-feria-club-26
Passline,TOM HOUSE NOCHE DE CABALLEROS (+18),,2026-08-22,23:00:00,,. Antonia López de Bello 49,Recoleta,10000,https://www.passline.com/eventos/tom-house-noche-de-caballeros
Passline,ÁNIMA SABADO 22 AGOSTO (+18),,2026-08-22,23:00:00,,Hangar bellavista Santa Filomena 10,Santiago,8000,https://www.passline.com/eventos/anima-sabado-22-agosto
Ticketplus,FIESTA MACARENA - MOSTER HIGH - 22 DE AGOSTO - SPOT FREEDOM - 23:00,,2026-08-22,23:00:00,2026-08-23,Freedom,Recoleta,7840,https://ticketplus.cl/events/fiesta-macarena-moster-high-spot-freedom-23-00
Ticketplus,"LA PROFECIA - LYON LA F , DAIEF EL PROFETA - SÁBADO 22 DE AGOSTO- CLUB ALICIA-23:00",,2026-08-22,23:00:00,2026-08-23,CLUB ALICIA - EX 2.0 CLUB,Lo Prado,9200,https://ticketplus.cl/events/la-profecia-del-rey-daiel-el-profeta-ft-lyon-la-f-sabado-22-de-agosto-club-alicia-23-00
Ticketplus,LUNATICA PRESENTA: M-HIGH,,2026-08-22,23:00:00,2026-08-23,Teatro C,Vitacura,11000,https://ticketplus.cl/events/lunatica-presenta-m-high
Ticketplus,NOW© Sábado 22 Agosto © Hilaria © Chapter 4,,2026-08-22,23:00:00,2026-08-23,"Hilaria, Santiago",Huechuraba,13800,https://ticketplus.cl/events/now-sabado-22-agosto-hilaria-santiago
Ticketplus,WEEKND' DANCE Ultrabailable 🎵 SÁBADO 22 AGOSTO ★ Club Subterráneo (+23),,2026-08-22,23:00:00,2026-08-23,Club Subterráneo,Providencia,13200,https://ticketplus.cl/events/wkndance-ultrabailable-sabado-22-agosto-club-subterraneo-23
Passline,Cabaret: Dua Lipa - 4 Pistas de Baile_ (+18),,2026-08-22,23:30:00,,Blondie Alameda 2879. Local 104,Santiago,8000,https://www.passline.com/eventos/cabaret-dua-lipa-4-pistas-de-baile_
Passline,Fiesta Cumpleaños Ferxxo en Harvard Bellavista (+18),,2026-08-22,23:30:00,,Harvard Bellavista Pío Nono 148,Recoleta,0,https://www.passline.com/eventos/fiesta-cumpleanos-ferxxo-en-harvard-bellavista
Passline,ICONICOS DE LOS 2000\S (+18),,2026-08-22,23:30:00,,ESPACIO CERO EUCLIDES 1204,San Miguel,6000,https://www.passline.com/eventos/iconicos-de-los-2000s
Passline,LA PLENA 🌴 22 DE AGOSTO (+21),,2026-08-22,23:30:00,,"Centro el cerro Bombero Núñez 231, 8420431 Recoleta, Región Metropolitana, Chile",Recoleta,5000,https://www.passline.com/eventos/la-plena-22-de-agosto
Passline,SÁBADO ILLU PRIME 💎 22 Ago (+18),,2026-08-22,23:30:00,,"Illuminati Antonia López de Bello 131, 8420431 Recoleta, Región Metropolitana, Chile",Recoleta,12000,https://www.passline.com/eventos/sabado-illu-prime-22-ago
Passline,“22 SÁBADO (+18),,2026-08-22,23:30:00,,FAUSTO Avenida Santa María 0832,Providencia,7000,https://www.passline.com/eventos/22-sabado-546020
Ticketmaster,Maratón El Señor De Los Anillos,,2026-08-22,,,Teatro Oriente,Providencia,,https://www.ticketmaster.cl/event/maraton-el-senor-de-los-anillos-teatro-oriente
Ticketplus,Evento Familiar / Concierto Arrullo,,2026-08-22,,,Sala de ensayo Sinfónico-Coral Domingo Santa Cruz,Providencia,4950,https://ticketplus.cl/events/evento-familiar-concierto-arrullo
Ticketplus,"SCROLL INFINITO, ATRAPADOS POR LA VIRTUALIDAD",,2026-08-22,,2026-08-29,Teatro Azares - HUERFANOS 2146 SANTIAGO,Santiago,6720,https://ticketplus.cl/events/scroll-infinito-atrapados-por-la-virtualidad
Passline,Ada,,2026-08-23,12:00:00,,Centro Cultural Ceina Arturo Prat 33 - Santiago Centro,Santiago,5000,https://www.passline.com/eventos/ada-533916
Passline,Ada (LSCH),,2026-08-23,12:00:00,,Centro Cultural Ceina Arturo Prat 33 - Santiago Centro,Santiago,5000,https://www.passline.com/eventos/ada
Passline,La Caracol,,2026-08-23,12:00:00,,"Teatro Mori Vitacura Av. Bicentenario 3800, 7630670 Vitacura, Región Metropolitana, Chile",Vitacura,5000,https://www.passline.com/eventos/la-caracol
Passline,La Caracol (LSCH),,2026-08-23,12:00:00,,"Teatro Mori Vitacura Av. Bicentenario 3800, 7630670 Vitacura, Región Metropolitana, Chile",Vitacura,5000,https://www.passline.com/eventos/la-caracol-lsch
Passline,Onheama (Brasil),,2026-08-23,12:00:00,,"Municipal de Santiago Agustinas 794, 8320229 Santiago, Región Metropolitana, Chile",Santiago,7000,https://www.passline.com/eventos/onheama-brasil-533894
Passline,"Tappabuchi, el origen del Payaso",,2026-08-23,12:00:00,,"Teatro Mori Bellavista Constitución 183, 7520360 Providencia, Región Metropolitana, Chile",Santiago,5000,https://www.passline.com/eventos/tappabuchi-el-origen-del-payaso
Passline,"DEL DIABLO FEST VOL. 1 - TRIBUTO IRON MAIDEN SEVENTH SON, TRIBUTO MAGO DE OZ HELL CELTIAN Y BRJO NATIVO EN VIVO SALA RBX/AMSTERDAM",,2026-08-23,14:00:00,,"Sala RBX Av. Vicuña Mackenna 1220, Ñuñoa, Región Metropolitana, Chile",Ñuñoa,5000,https://www.passline.com/eventos/del-diablo-fest-vol-1-tributo-iron-maiden-seventh-son-tributo-mago-de-oz-hell-celtian-y-brjo-nativo-en-vivo-sala-rbxamsterdam
Passline,Liga Nacional de Vóleibol A4,,2026-08-23,14:00:00,,EDIFICIO DE DEPORTES CDUC Camino las flores 13000,Las Condes,2000,https://www.passline.com/eventos/liga-nacional-de-voleibol-a4
Passline,Metaru Festo,,2026-08-23,14:00:00,,"SALA METRONOMO Ernesto Pinto Lagarrigue 179, 8420434 Recoleta, Región Metropolitana, Chile",Recoleta,10000,https://www.passline.com/eventos/metaru-festo
Passline,La Misteriosa Mirada del Flamenco / Centro Arte Alameda,,2026-08-23,14:30:00,,Centro Arte Alameda Arturo Prat 33,Santiago,2000,https://www.passline.com/eventos/la-misteriosa-mirada-del-flamenco-centro-arte-alameda-546240
Passline,El Circo de Tony Caluga en Puente Alto / Vacaciones de invierno,,2026-08-23,15:30:00,,Puente Alto Avenida San Carlos 1863,Puente Alto,5000,https://www.passline.com/eventos/el-circo-de-tony-caluga-en-puente-alto-vacaciones-de-invierno-542587
Passline,El Monstruo Triste tras la Puerta Secreta,,2026-08-23,16:00:00,,"Teatro Mori Parque Arauco Av. Pdte. Kennedy 5413, piso 1, 8320000 Las Condes, Región Metropolitana, Chile",Las Condes,5000,https://www.passline.com/eventos/el-monstruo-triste-tras-la-puerta-secreta-534201
Passline,"El Principito, Teatro en Factoría Franklin, Especial mes del niño",,2026-08-23,16:00:00,,"Factoria Franklin Franklin, Santiago, Región Metropolitana, Chile",Santiago,5000,https://www.passline.com/eventos/el-principito-teatro-en-factoria-franklin-especial-mes-del-nino-539361
Passline,"Golden: La Guerrera K-pop, el tributo (LSCH)",,2026-08-23,16:00:00,,"Teatro Mori Recoleta Bellavista 77, 8420520 Recoleta, Región Metropolitana, Chile",Recoleta,5000,https://www.passline.com/eventos/golden-la-guerrera-kpop-el-tributo-lsch
Passline,Tormenta (Valdivia),,2026-08-23,16:00:00,,"GAM - B1 Av. Alameda Libertador Bernardo O'Higgins 227, Santiago, Región Metropolitana, Chile",Santiago,5000,https://www.passline.com/eventos/tormenta-valdivia
Ticketplus,Caleuchístico en Teatro CA660,,2026-08-23,16:00:00,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,14025,https://ticketplus.cl/events/caleuchistico-en-teatro-ca660
Passline,El Gran Viaje / Centro Arte Alameda,,2026-08-23,16:30:00,,Centro Arte Alameda Arturo Prat #33,Santiago,2500,https://www.passline.com/eventos/el-gran-viaje-centro-arte-alameda-546335
Passline,De Papel,,2026-08-23,17:00:00,,"Gam Sala N1 Av. Alameda Libertador Bernardo O\\\'Higgins 227, Santiago.",Santiago,5000,https://www.passline.com/eventos/de-papel-534579
Ticketplus,9na Presentación de Alumnas Cecy Campusano,,2026-08-23,17:45:00,,Centro Cultural San Ginés,Providencia,13225,https://ticketplus.cl/events/9na-presentacion-de-alumnas-cecy-campusano
Passline,"Cecilia: Una reina, un mito.",,2026-08-23,18:00:00,,Centro Cultural Espacio Matta Av. Santa Rosa 9014,La Granja,5000,https://www.passline.com/eventos/cecilia-una-reina-un-mito
Passline,La Invitación / Centro Arte Alameda,,2026-08-23,18:00:00,,Centro Arte Alameda / Sala CEINA Arturo Prat 33b,Santiago,2500,https://www.passline.com/eventos/la-invitacion-centro-arte-alameda-546324
Passline,Pionero,,2026-08-23,18:00:00,,"GAM -N2 Av. Alameda Libertador Bernardo O'Higgins 227, Santiago, Región Metropolitana, Chile",Santiago,5000,https://www.passline.com/eventos/pionero-lsch
Passline,TOM HOUSE - DOMINGOS LECHEROS 23 AGOSTO (+18),,2026-08-23,18:00:00,,. Antonia López de Bello 49,Recoleta,10000,https://www.passline.com/eventos/tom-house-domingos-lecheros-23-agosto
Ticketplus,Ciclo de teatro-El animal que habita en mí-Domigo 23 de Agosto 18:30 hrs,,2026-08-23,18:30:00,,TEATRO CACHAFAZ,Ñuñoa,8800,https://ticketplus.cl/events/ciclo-de-teatro-el-animal-que-habita-en-mi-domigo-23-de-agosto-18-30-hrs
Passline,DoblaJam - InsertCoin 28/08 (+12),,2026-08-23,19:00:00,,Insert coin Jose domingo cañas 2306,Ñuñoa,14000,https://www.passline.com/eventos/doblajam-insertcoin-2808
Passline,Backrooms Extended / Centro Arte Alameda,,2026-08-23,20:00:00,,Centro Arte Alameda Arturo Prat #33,Santiago,2500,https://www.passline.com/eventos/backrooms-extended-centro-arte-alameda-546336
Passline,"OBRA: Si los cerdos no miran al cielo, ¿que hacemos con ellos? (+14)",,2026-08-23,20:00:00,,"SALA CLUB DE TEATRO, CHUCRE MANZUR #10 Chucre Manzur #10",Providencia,5000,https://www.passline.com/eventos/obra-si-los-cernos-no-miran-al-cielo-que-hacemos-con-ellos-542740
Ticketplus,Gustavo Santaolalla - Santiago,,2026-08-23,20:00:00,,Teatro Municipal de Santiago,Santiago,32200,https://ticketplus.cl/events/gustavo-santaolalla-santiago
Passline,FIESTA FINAL - COMPETENCIA INTERNACIONAL DE ARBITRAJE 2026 ★ DOMINGO 23 AGOSTO ★ Club Siete - Piso 4 Hotel W,,2026-08-23,21:00:00,,"Club Siete Isidora Goyenechea 3000, piso 4, 6760215 Santiago, Las Condes, Región Metropolitana, Chile",Las Condes,10000,https://www.passline.com/eventos/fiesta-final-competencia-internacional-de-arbitraje-2026-domingo-23-agosto-club-siete-piso-4-hotel-w
Passline,TECHNOBUS x THEM. (+18),,2026-08-23,21:30:00,,TECHNOBUS TECHNOBUS,Santiago,15000,https://www.passline.com/eventos/technobus-x-them
Passline,“23 DOMINGO (+18),,2026-08-23,23:30:00,,FAUSTO Avenida Santa María 0832,Providencia,6000,https://www.passline.com/eventos/23-domingo-546021
Passline,Obsesión / Centro Arte Alameda,,2026-08-24,16:00:00,,Centro Arte Alameda Arturo Prat #33,Santiago,2500,https://www.passline.com/eventos/obsesion-centro-arte-alameda-546337
Passline,La Odisea / Centro Arte Alameda,,2026-08-24,18:00:00,,Centro Arte Alameda / Sala CEINA Arturo Prat 33b,Santiago,2500,https://www.passline.com/eventos/la-odisea-centro-arte-alameda-546339
Passline,La Misteriosa Mirada del Flamenco / Centro Arte Alameda,,2026-08-25,14:30:00,,Centro Arte Alameda Arturo Prat 33,Santiago,2000,https://www.passline.com/eventos/la-misteriosa-mirada-del-flamenco-centro-arte-alameda-546240
Passline,Teenage Sex and Death at Camp Miasma / Centro Arte Alameda,,2026-08-25,16:30:00,,"Centro Arte Alameda Arturo Prat #33, Santiago",Santiago,2500,https://www.passline.com/eventos/teenage-sex-and-death-at-camp-miasma-centro-arte-alameda-546328
Passline,Elephant / Centro Arte Alameda,,2026-08-25,18:45:00,,Centro Arte Alameda/ Sala Ceina Arturo Prat 33 (B),Santiago,2500,https://www.passline.com/eventos/elephant-centro-arte-alameda
Corporacion Cultural de Vitacura,Seis al Blues: Jam Session,música,2026-08-25,19:30:00,,Sala Vitacura,Vitacura,0,https://vitacuracultura.cl/evento/seis-al-blues-jam-session/
Ticketplus,"Infinita, paisajes de Gabriela | La Llave Maestra",,2026-08-25,20:00:00,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,16830,https://ticketplus.cl/events/infinita-paisajes-de-gabriela-la-llave-maestra
Passline,Volver al futuro / Cine Blondie en Centro Arte Alameda,,2026-08-25,20:15:00,,"Centro Arte Alameda Arturo Prat #33, Santiago",Santiago,2500,https://www.passline.com/eventos/volver-al-futuro-cine-blondie-en-centro-arte-alameda
Passline,Cine Blondie: Volver al Futuro (+16),,2026-08-25,20:30:00,,"CENTRO ARTE ALAMEDA Arturo Prat 33, 8330109 Santiago, Región Metropolitana, Chile",Santiago,12000,https://www.passline.com/eventos/cine-blondie-volver-al-futuro
Passline,NOA ★ MARTES 25 AGOSTO ★ Club Siete - Piso 4 Hotel W,,2026-08-25,22:00:00,,"Club Siete Isidora Goyenechea 3000, piso 4, 6760215 Santiago, Las Condes, Región Metropolitana, Chile",Las Condes,10000,https://www.passline.com/eventos/noa-martes-25-agosto-club-siete-piso-4-hotel-w
Ticketplus,MARTES SE SALE! ★ MARTES 25 AGOSTO ★ Club Subterráneo (+21),,2026-08-25,23:00:00,2026-08-26,Club Subterráneo,Providencia,11000,https://ticketplus.cl/events/martes-se-sale-martes-25-agosto-club-subterraneo-21
Ticketmaster,Daniel Dueñas - Despierta Tu Fuego World Tour,,2026-08-25,,,Metropolitan Santiago,Santiago,,https://www.ticketmaster.cl/event/daniel-duenas-despierta-tu-fuego-world-tour-metropolitan-santiago
Passline,Matapanki / Centro Arte Alameda,,2026-08-26,15:15:00,,Centro Arte Alameda Arturo Prat #33,Santiago,2000,https://www.passline.com/eventos/matapanki-centro-arte-alameda-546342
Passline,El final de la Calle Oak / Centro Arte Alameda,,2026-08-26,16:45:00,,"Centro Arte Alameda Arturo Prat #33, Santiago",Santiago,2500,https://www.passline.com/eventos/el-final-de-la-calle-oak-centro-arte-alameda-546332
Corporacion Cultural de Vitacura,Cine en Familia: Toy Story 4,cine,2026-08-26,17:30:00,,Sala Vitacura,Vitacura,0,https://vitacuracultura.cl/evento/cine-en-familia-toy-story-4/
Passline,Los Tetas Fiesta pregira (+18),,2026-08-26,18:00:00,,Vrava Club Av Presidente Riesco 5330 Local 104,Las Condes,20000,https://www.passline.com/eventos/los-tetas-la-despedida
Ticketplus,JAZZ CLUB 🎵 MIÉRCOLES 26 AGOSTO ★ Club Subterráneo,,2026-08-26,18:00:00,,Club Subterraneo,Providencia,0,https://ticketplus.cl/events/jazz-club-miercoles-26-agosto-club-subterraneo
Passline,Cortocircuito: Dirección de Fotografía en Centro Arte Alameda,,2026-08-26,18:45:00,,Centro Arte Alameda Arturo Prat #33,Santiago,1000,https://www.passline.com/eventos/cortocircuito-direccion-de-fotografia-en-centro-arte-alameda
Museo Benjamin Vicuna Mackenna,Objetos autobiográficos del barrio Bustamante,taller,2026-08-26,19:00:00,2026-10-21,Museo Ciudadano Vicuña Mackenna,Providencia,,https://www.museovicunamackenna.gob.cl/noticias/museo-ciudadano-vicuna-mackenna-abre-convocatoria-publicos-para-su-segundo-proceso-de
Passline,Demian The Rat Probando Quesito En Santiago !! (+16),,2026-08-26,19:00:00,,Palermo Teatro Bar José Manuel Infante 1414,Providencia,13000,https://www.passline.com/eventos/demian-the-rat-probando-quesito-en-santiago
Passline,Julie (+14),,2026-08-26,19:30:00,,"Sala 211 - Laboratorio escénico Santo domingo 711, Universidad mayor",Santiago,1500,https://www.passline.com/eventos/julie
Ticketplus,Concierto “Camino al último Vals” | Teatro CA660,,2026-08-26,19:30:00,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,0,https://ticketplus.cl/events/concierto-camino-al-ultimo-vals-teatro-ca660
Ticketplus,PALOMA SALAS / SAN MIGUEL / CLUB SAN MIGUEL / 26 DE AGOSTO / 19:30 HRS,,2026-08-26,19:30:00,,CLUB SAN MIGUEL,San Miguel,16500,https://ticketplus.cl/events/paloma-salas-san-miguel-club-san-miguel-26-de-agosto-19-30-hrs
Passline,PANTHALASSA - Prismas de Navegación,,2026-08-26,20:00:00,,Centro Cultural Ceina Arturo Prat 33 - Santiago Centro,Santiago,0,https://www.passline.com/eventos/panthalassa-prismas-de-navegacion
Passline,Sergio Freire en Happy People (+20),,2026-08-26,20:00:00,,"Teatro Happy People Rancagua 395, 7501121 Providencia, Región Metropolitana, Chile",Providencia,10000,https://www.passline.com/eventos/sergio-freire-en-happy-people-546068
Ticketplus,Simón Campusano,,2026-08-26,20:00:00,,Teatro ICTUS,Santiago,9720,https://ticketplus.cl/events/simon-campusano-2026-08-26-20-00-00-0400
Passline,Teenage Sex and Death at Camp Miasma / Centro Arte Alameda,,2026-08-26,20:45:00,,"Centro Arte Alameda Arturo Prat #33, Santiago",Santiago,2500,https://www.passline.com/eventos/teenage-sex-and-death-at-camp-miasma-centro-arte-alameda-546328
Passline,Rodrigo Villegas en Rustiko Huechuraba (+10),,2026-08-26,21:00:00,,"Rustiko Huehuraba Av. Pedro Fontova 7853, 8600831 Huechuraba, Región Metropolitana, Chile",Huechuraba,15000,https://www.passline.com/eventos/rodrigo-villegas-en-rustiko-huechuraba
