banco,comercio,direccion,comuna,lat,lon,logo,dias,monto,tope,vigencia,sitio_web,categoria,url
Santander,Cosenza,Av. Nueva Costanera 3900,Vitacura,,,https://banco.santander.cl/uploads/000/059/221/cdc16583-afd1-4908-9747-854ef49fb025/original/Untitled_design_8_1_.png,viernes,40% dcto.,100000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/cosenza
Santander,Vapiano,,,,,https://banco.santander.cl/uploads/000/058/322/339b596d-3253-43d1-bdbd-6f235e7b0067/original/Logo_Vapiano_1_.png,martes;jueves,40% dcto.,,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/vapiano-2
Santander,1213,Av. Tobalaba 1213,Providencia,,,https://banco.santander.cl/uploads/000/058/243/ffb111b1-c750-419c-a645-0b2729d05ac7/original/1213_logo.png,domingo,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/1213
Santander,1213,Av. Pedro de Valdivia 2785,Providencia,,,https://banco.santander.cl/uploads/000/058/243/ffb111b1-c750-419c-a645-0b2729d05ac7/original/1213_logo.png,domingo,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/1213
Santander,Hitomi Tomi,Av. Tobalaba 947,Providencia,,,https://banco.santander.cl/uploads/000/058/250/40b9d554-8dd8-413f-8bce-12e45a956c14/original/Hitomi_Tomi_logo.png,jueves,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/hitomi-tomi
Santander,Santa Brasa,Alonso de Córdova 4260,Vitacura,,,https://banco.santander.cl/uploads/000/057/965/0821d5a6-6e8c-4772-814f-03a0f9dd40dc/original/Logo1_SantaBrasa.jpg,martes,50% dcto.,50000,2026-11-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/santa-brasa-3
Santander,Pizzería Capri,Avenida El Rodeo 13052,Lo Barnechea,,,https://banco.santander.cl/uploads/000/057/827/db644f41-7709-4eba-9c45-8b05fc9cb2d0/original/Logo_Capri_Pizzeria.png,lunes,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/pizzeria-capri
Santander,Pizzería Capri,Gerónimo Alderete 1423,Vitacura,,,https://banco.santander.cl/uploads/000/057/827/db644f41-7709-4eba-9c45-8b05fc9cb2d0/original/Logo_Capri_Pizzeria.png,lunes,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/pizzeria-capri
Santander,Zulu,Alonso de Córdova 2337,Vitacura,,,https://banco.santander.cl/uploads/000/057/421/a2dd2270-5639-41d7-9178-0c9a11d57c46/original/Logo_Zulu.png,jueves,50%. dcto.,50000,2026-11-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/zulu
Santander,Estación Tropera,Av. Vitacura 3285,Vitacura,,,https://banco.santander.cl/uploads/000/057/419/5b7b6a32-fafc-477c-8af4-1f374f44c27b/original/Logo_EstacionTropera.png,viernes,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/estacion-tropera
Santander,Exò Nuit,Candelaria Goyenechea 3868,Vitacura,,,https://banco.santander.cl/uploads/000/057/416/9222d931-9c1c-4844-ae39-2fb940a75489/original/Logo_ExoNuit.png,miercoles,30%. dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/exo-nuit
Santander,Delivery Gourmet,Partenón 1727,Vitacura,,,https://banco.santander.cl/uploads/000/056/733/9f57f41f-6edf-4f65-b39b-5d050b5a6e81/original/Logo_Delivery-gourmet.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/delivery-gourmet
Santander,Delivery Gourmet,Av. Francisco Bilbao 2752,Providencia,,,https://banco.santander.cl/uploads/000/056/733/9f57f41f-6edf-4f65-b39b-5d050b5a6e81/original/Logo_Delivery-gourmet.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/delivery-gourmet
Santander,Delivery Gourmet,Roberto Espinoza 718,Santiago,,,https://banco.santander.cl/uploads/000/056/733/9f57f41f-6edf-4f65-b39b-5d050b5a6e81/original/Logo_Delivery-gourmet.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/delivery-gourmet
Santander,Curry,Partenón 1727,Vitacura,,,https://banco.santander.cl/uploads/000/056/730/0cd83e95-dd5f-4616-a42e-65224f5ec5f4/original/Logo_Curry.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/curry-2
Santander,Curry,Av. Francisco Bilbao 2752,Providencia,,,https://banco.santander.cl/uploads/000/056/730/0cd83e95-dd5f-4616-a42e-65224f5ec5f4/original/Logo_Curry.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/curry-2
Santander,Curry,Roberto Espinoza 718,Santiago,,,https://banco.santander.cl/uploads/000/056/730/0cd83e95-dd5f-4616-a42e-65224f5ec5f4/original/Logo_Curry.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/curry-2
Santander,Rocoto,Partenón 1727,Vitacura,,,https://banco.santander.cl/uploads/000/056/728/73b47e3a-b396-446b-9739-d12ead49dbac/original/Logo_Rocoto.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/rocoto
Santander,Rocoto,Av. Francisco Bilbao 2752,Providencia,,,https://banco.santander.cl/uploads/000/056/728/73b47e3a-b396-446b-9739-d12ead49dbac/original/Logo_Rocoto.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/rocoto
Santander,Rocoto,Roberto Espinoza 718,Santiago,,,https://banco.santander.cl/uploads/000/056/728/73b47e3a-b396-446b-9739-d12ead49dbac/original/Logo_Rocoto.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/rocoto
Santander,Estró,El Alcalde 15,Las Condes,,,https://banco.santander.cl/uploads/000/056/705/8a309611-8b8f-4050-b02e-13fb0ca61009/original/Logo_Estro.png,jueves,40% dcto.,100000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/estro-3
Santander,Social Bar,Av. Vitacura 3396,Vitacura,,,https://banco.santander.cl/uploads/000/056/393/a5860c42-6881-45ff-a420-898b416ca399/original/Logo_SocialBar.png,lunes,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/social-bar
Santander,Prístino,El Coihue 3807,Vitacura,,,https://banco.santander.cl/uploads/000/056/395/250a4d75-6f1e-4032-af50-c45f264fe061/original/Logo_Pristino.png,sabado,50% dcto.,50000,2026-11-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/pristino
Santander,Streat Burger,,Las Condes,,,https://banco.santander.cl/uploads/000/055/771/4f46a1b8-7841-4684-9b19-3c7e20b80a45/original/Logo_StreatBurger.png,miercoles,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/streat-burger
Santander,Streat Burger,,Lo Barnechea,,,https://banco.santander.cl/uploads/000/055/771/4f46a1b8-7841-4684-9b19-3c7e20b80a45/original/Logo_StreatBurger.png,miercoles,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/streat-burger
Santander,Streat Burger,,Ñuñoa,,,https://banco.santander.cl/uploads/000/055/771/4f46a1b8-7841-4684-9b19-3c7e20b80a45/original/Logo_StreatBurger.png,miercoles,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/streat-burger
Santander,Streat Burger,,La Florida,,,https://banco.santander.cl/uploads/000/055/771/4f46a1b8-7841-4684-9b19-3c7e20b80a45/original/Logo_StreatBurger.png,miercoles,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/streat-burger
Santander,Expendio Montt,Manuel Montt 727,Providencia,,,https://banco.santander.cl/uploads/000/055/141/86504300-ac2a-4e99-8fa5-61e7047bef39/original/Logo_Expendio.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/expendio-montt
Santander,Bar Porfirio,Manuel Montt 697,Providencia,,,https://banco.santander.cl/uploads/000/055/139/d4fced7d-87ce-48e8-8308-bcdd1fd7352f/original/Logo_BarPorfolio_1_.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/bar-porfirio
Santander,Kento Sushi,Parque Arauco,,,,https://banco.santander.cl/uploads/000/055/137/69116eb1-4d45-4654-8f2f-d9118107b103/original/Logo_kento_1_.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/kento-sushi
Santander,Kento Sushi,Alto Las Condes,,,,https://banco.santander.cl/uploads/000/055/137/69116eb1-4d45-4654-8f2f-d9118107b103/original/Logo_kento_1_.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/kento-sushi
Santander,Kento Sushi,Av. Vitacura 5460,Vitacura,,,https://banco.santander.cl/uploads/000/055/137/69116eb1-4d45-4654-8f2f-d9118107b103/original/Logo_kento_1_.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/kento-sushi
Santander,Taringa,Av. Vitacura 5336,Vitacura,,,https://banco.santander.cl/uploads/000/055/115/77700d00-b3af-43c0-9ad3-03f249909505/original/Logo_Taringa.png,sabado,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/taringa-4
Santander,Hijo del Inca,Príncipe de Gales 6992,La Reina,,,https://banco.santander.cl/uploads/000/054/393/15454246-21f0-40c0-87ad-d6672c1b4297/original/Logo_Hijodel_inca.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/hijo-del-inca
Santander,Hijo del Inca,Santa Magdalena 168 local 102,Providencia,,,https://banco.santander.cl/uploads/000/054/393/15454246-21f0-40c0-87ad-d6672c1b4297/original/Logo_Hijodel_inca.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/hijo-del-inca
Santander,Brunapoli,Nueva Costanera 3961,Vitacura,,,https://banco.santander.cl/uploads/000/053/839/07172704-c63b-4d31-ab63-65bbc26aaa30/original/Logo_Brunapoli.png,martes,40% dcto.,100000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/brunapoli
Santander,Brunapoli,Av. José Alcalde Délano,Lo Barnechea,,,https://banco.santander.cl/uploads/000/053/839/07172704-c63b-4d31-ab63-65bbc26aaa30/original/Logo_Brunapoli.png,martes,40% dcto.,100000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/brunapoli
Santander,Brunapoli,Camino El Alba 11969,Las Condes,,,https://banco.santander.cl/uploads/000/053/839/07172704-c63b-4d31-ab63-65bbc26aaa30/original/Logo_Brunapoli.png,martes,40% dcto.,100000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/brunapoli
Santander,Le Vice Chocolat,,Vitacura,,,https://banco.santander.cl/uploads/000/053/337/23d63453-c438-442f-b0e3-0d56334eb717/original/Logo_LeVice.png,jueves,40% dcto.,,2026-09-30,https://www.levicechocolat.com,restaurantes,https://banco.santander.cl/beneficios/promociones/le-vice-chocolat
Santander,Berlin Döner Kebab,,Ñuñoa,,,https://banco.santander.cl/uploads/000/053/328/6f8c5387-6ebe-4f4e-b19f-55a4d42b76a5/original/Logo_Berlin_DK.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/berlin-doner-kebab
Santander,Berlin Döner Kebab,,Vitacura,,,https://banco.santander.cl/uploads/000/053/328/6f8c5387-6ebe-4f4e-b19f-55a4d42b76a5/original/Logo_Berlin_DK.png,miercoles,30% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/berlin-doner-kebab
Santander,Chicken Love You,,Santiago,,,https://banco.santander.cl/uploads/000/053/316/ec64d2e7-9294-4eb2-98c3-10296f56c777/original/Logo_ChickenLoveYou.png,miercoles,40% dcto.,40000,2026-09-30,https://www.chickenloveyou.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/chicken-love-you
Santander,Chicken Love You,,Vitacura,,,https://banco.santander.cl/uploads/000/053/316/ec64d2e7-9294-4eb2-98c3-10296f56c777/original/Logo_ChickenLoveYou.png,miercoles,40% dcto.,40000,2026-09-30,https://www.chickenloveyou.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/chicken-love-you
Santander,Chicken Love You,,Las Condes,,,https://banco.santander.cl/uploads/000/053/316/ec64d2e7-9294-4eb2-98c3-10296f56c777/original/Logo_ChickenLoveYou.png,miercoles,40% dcto.,40000,2026-09-30,https://www.chickenloveyou.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/chicken-love-you
Santander,Chicken Love You,,Maipú,,,https://banco.santander.cl/uploads/000/053/316/ec64d2e7-9294-4eb2-98c3-10296f56c777/original/Logo_ChickenLoveYou.png,miercoles,40% dcto.,40000,2026-09-30,https://www.chickenloveyou.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/chicken-love-you
Santander,Chicken Love You,,La Reina,,,https://banco.santander.cl/uploads/000/053/316/ec64d2e7-9294-4eb2-98c3-10296f56c777/original/Logo_ChickenLoveYou.png,miercoles,40% dcto.,40000,2026-09-30,https://www.chickenloveyou.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/chicken-love-you
Santander,Chicken Love You,,La Florida,,,https://banco.santander.cl/uploads/000/053/316/ec64d2e7-9294-4eb2-98c3-10296f56c777/original/Logo_ChickenLoveYou.png,miercoles,40% dcto.,40000,2026-09-30,https://www.chickenloveyou.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/chicken-love-you
Santander,Chicken Love You,,Lo Barnechea,,,https://banco.santander.cl/uploads/000/053/316/ec64d2e7-9294-4eb2-98c3-10296f56c777/original/Logo_ChickenLoveYou.png,miercoles,40% dcto.,40000,2026-09-30,https://www.chickenloveyou.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/chicken-love-you
Santander,Juan Esparraguito,,Las Condes,,,https://banco.santander.cl/uploads/000/053/435/cc5b09ae-5dfe-4603-b845-7583434c4144/original/Logo2_JuanEsparraguito.png,miercoles,30% dcto.,100000,2026-09-30,https://www.juanesparraguito.com,restaurantes,https://banco.santander.cl/beneficios/promociones/juan-esparraguito
Santander,Juan Esparraguito,,Lo Barnechea,,,https://banco.santander.cl/uploads/000/053/435/cc5b09ae-5dfe-4603-b845-7583434c4144/original/Logo2_JuanEsparraguito.png,miercoles,30% dcto.,100000,2026-09-30,https://www.juanesparraguito.com,restaurantes,https://banco.santander.cl/beneficios/promociones/juan-esparraguito
Santander,Juan Esparraguito,,Vitacura,,,https://banco.santander.cl/uploads/000/053/435/cc5b09ae-5dfe-4603-b845-7583434c4144/original/Logo2_JuanEsparraguito.png,miercoles,30% dcto.,100000,2026-09-30,https://www.juanesparraguito.com,restaurantes,https://banco.santander.cl/beneficios/promociones/juan-esparraguito
Santander,Juan Esparraguito,,La Reina,,,https://banco.santander.cl/uploads/000/053/435/cc5b09ae-5dfe-4603-b845-7583434c4144/original/Logo2_JuanEsparraguito.png,miercoles,30% dcto.,100000,2026-09-30,https://www.juanesparraguito.com,restaurantes,https://banco.santander.cl/beneficios/promociones/juan-esparraguito
Santander,Juan Esparraguito,,Ñuñoa,,,https://banco.santander.cl/uploads/000/053/435/cc5b09ae-5dfe-4603-b845-7583434c4144/original/Logo2_JuanEsparraguito.png,miercoles,30% dcto.,100000,2026-09-30,https://www.juanesparraguito.com,restaurantes,https://banco.santander.cl/beneficios/promociones/juan-esparraguito
Santander,Juan Esparraguito,,Providencia,,,https://banco.santander.cl/uploads/000/053/435/cc5b09ae-5dfe-4603-b845-7583434c4144/original/Logo2_JuanEsparraguito.png,miercoles,30% dcto.,100000,2026-09-30,https://www.juanesparraguito.com,restaurantes,https://banco.santander.cl/beneficios/promociones/juan-esparraguito
Santander,Juan Esparraguito,,Santiago,,,https://banco.santander.cl/uploads/000/053/435/cc5b09ae-5dfe-4603-b845-7583434c4144/original/Logo2_JuanEsparraguito.png,miercoles,30% dcto.,100000,2026-09-30,https://www.juanesparraguito.com,restaurantes,https://banco.santander.cl/beneficios/promociones/juan-esparraguito
Santander,Oh Bok,Av. Vitacura 4085,Vitacura,,,https://banco.santander.cl/uploads/000/051/427/9d30c13f-94fd-4abe-b371-c8cd93632a0a/original/Logo_OhBok.png,jueves,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/oh-bok
Santander,Oh Bok,Av. Vitacura 7261,Vitacura,,,https://banco.santander.cl/uploads/000/051/427/9d30c13f-94fd-4abe-b371-c8cd93632a0a/original/Logo_OhBok.png,jueves,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/oh-bok
Santander,El Mundo del Vino,,Providencia,,,https://banco.santander.cl/uploads/000/050/970/29b31161-8aa2-4f4d-bc53-f7e7e23f1e16/original/logo_el_mundo_del_vino_.jpg,lunes,40% dcto. en viñas seleccionadas.,100000,2026-09-30,https://elmundodelvino.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/el-mundo-del-vino-9
Santander,El Mundo del Vino,,Las Condes,,,https://banco.santander.cl/uploads/000/050/970/29b31161-8aa2-4f4d-bc53-f7e7e23f1e16/original/logo_el_mundo_del_vino_.jpg,lunes,40% dcto. en viñas seleccionadas.,100000,2026-09-30,https://elmundodelvino.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/el-mundo-del-vino-9
Santander,Bozzo,,Las Condes,,,https://banco.santander.cl/uploads/000/052/372/c6ecb291-fe6a-4d8b-affa-5721f6944cad/original/logo_bozzo.jpg,martes,40% dcto. en bozzochocolates.cl y 20% dcto. en tiendas,40000,2026-09-30,https://bozzochocolates.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/bozzo-4
Santander,Bozzo,,Vitacura,,,https://banco.santander.cl/uploads/000/052/372/c6ecb291-fe6a-4d8b-affa-5721f6944cad/original/logo_bozzo.jpg,martes,40% dcto. en bozzochocolates.cl y 20% dcto. en tiendas,40000,2026-09-30,https://bozzochocolates.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/bozzo-4
Santander,Bozzo,,Lo Barnechea,,,https://banco.santander.cl/uploads/000/052/372/c6ecb291-fe6a-4d8b-affa-5721f6944cad/original/logo_bozzo.jpg,martes,40% dcto. en bozzochocolates.cl y 20% dcto. en tiendas,40000,2026-09-30,https://bozzochocolates.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/bozzo-4
Santander,Bozzo,,Providencia,,,https://banco.santander.cl/uploads/000/052/372/c6ecb291-fe6a-4d8b-affa-5721f6944cad/original/logo_bozzo.jpg,martes,40% dcto. en bozzochocolates.cl y 20% dcto. en tiendas,40000,2026-09-30,https://bozzochocolates.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/bozzo-4
Santander,Bozzo,,Santiago,,,https://banco.santander.cl/uploads/000/052/372/c6ecb291-fe6a-4d8b-affa-5721f6944cad/original/logo_bozzo.jpg,martes,40% dcto. en bozzochocolates.cl y 20% dcto. en tiendas,40000,2026-09-30,https://bozzochocolates.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/bozzo-4
Santander,Bozzo,,Peñalolén,,,https://banco.santander.cl/uploads/000/052/372/c6ecb291-fe6a-4d8b-affa-5721f6944cad/original/logo_bozzo.jpg,martes,40% dcto. en bozzochocolates.cl y 20% dcto. en tiendas,40000,2026-09-30,https://bozzochocolates.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/bozzo-4
Santander,Bozzo,,La Florida,,,https://banco.santander.cl/uploads/000/052/372/c6ecb291-fe6a-4d8b-affa-5721f6944cad/original/logo_bozzo.jpg,martes,40% dcto. en bozzochocolates.cl y 20% dcto. en tiendas,40000,2026-09-30,https://bozzochocolates.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/bozzo-4
Santander,El Taller,Av. Providencia 1467,Providencia,,,https://banco.santander.cl/uploads/000/050/912/1bd0b0df-0077-4572-ad7f-07279fae0c0f/original/Logo_ElTaller.png,martes,40% dcto.,15000,2026-09-30,https://www.eltallerchile.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/el-taller
Santander,El Taller,Av. La Dehesa 1570,Lo Barnechea,,,https://banco.santander.cl/uploads/000/050/912/1bd0b0df-0077-4572-ad7f-07279fae0c0f/original/Logo_ElTaller.png,martes,40% dcto.,15000,2026-09-30,https://www.eltallerchile.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/el-taller
Santander,El Taller,Av. Apoquindo 2730,Las Condes,,,https://banco.santander.cl/uploads/000/050/912/1bd0b0df-0077-4572-ad7f-07279fae0c0f/original/Logo_ElTaller.png,martes,40% dcto.,15000,2026-09-30,https://www.eltallerchile.cl/,restaurantes,https://banco.santander.cl/beneficios/promociones/el-taller
Santander,Ciros,Isidora Goyenechea 2971,Las Condes,,,https://banco.santander.cl/uploads/000/050/903/03b3a442-1783-4c64-8618-a720d7d65fac/original/Logo_Ciros.png,sabado,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/ciros
Santander,Ari Nikkei,,Las Condes,,,https://banco.santander.cl/uploads/000/049/270/e415d00c-1fd9-4cb7-b284-179823d03c0a/original/Logo_AriNikkei-6.png,viernes,30%. dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/ari-nikkei
Santander,Sociedad 0306,Av. Sta. Isabel 0306,Providencia,,,https://banco.santander.cl/uploads/000/048/395/a5ab4619-0906-4a7c-95f6-e268a82d7a90/original/Logo_Sociedad0306_1_.png,martes,40% dcto.,40000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/sociedad-0306
Santander,Infiltrados,Av. Vitacura 5708,Vitacura,,,https://banco.santander.cl/uploads/000/048/393/24968733-d396-44d1-9d97-4326689a543f/original/Dise_o_sin_t_tulo-21.png,viernes;sabado,Hasta 50%. dcto.,50000,2026-11-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/infiltrados
Santander,Do Sushi,"Suecia 0155, local 102",Providencia,,,https://banco.santander.cl/uploads/000/048/383/f1e6b2c4-652c-4d3f-a1a0-665c879e7775/original/Logo_Do_Sushi.png,domingo,50% dcto.,50000,2026-11-30,https://www.dosushi.cl,restaurantes,https://banco.santander.cl/beneficios/promociones/do-sushi-6
Santander,ICA,Isidora Goyenechea 2939,Las Condes,,,https://banco.santander.cl/uploads/000/047/484/367c874e-eb06-47c1-9118-2dbee8f18f50/original/Logo_Ica_500x800_V1.jpg,sabado,40% dcto.,40000,2026-05-31,https://www.icarestaurant.cl,restaurantes,https://banco.santander.cl/beneficios/promociones/ica-2
Santander,La Dicha,Alonso de Córdova 4355,Vitacura,,,https://banco.santander.cl/uploads/000/047/478/8ebb2a05-3ab7-484f-931c-e7c15f42897f/original/Logo_LaDicha.jpg,lunes,40% dcto.,,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/la-dicha-4
Santander,Cosecha del Mar,Av. La Dehesa 2035,Lo Barnechea,,,https://banco.santander.cl/uploads/000/047/242/fbf9b8ee-333f-45e1-9935-ac368e3f816c/original/logo_cosecha_del_mar.jpg,viernes,40% dcto.,100000,2026-09-30,,restaurantes,https://banco.santander.cl/beneficios/promociones/cosecha-del-mar-4
